ID,Start,End,Speaker,Text,Source
1051,30:33,30:33,Speaker 1,Yeah.,session04-part01.m4a.csv
1052,30:35,30:36,Speaker 1,Okay.,session04-part01.m4a.csv
1053,30:36,30:37,Speaker 1,So eel.,session04-part01.m4a.csv
1054,30:38,30:38,Perrin,Yeah.,session04-part01.m4a.csv
1055,30:42,30:43,Jean Claude,Fuck the campaign guys.,session04-part01.m4a.csv
1056,30:43,30:44,DM,He ate slugs.,session04-part01.m4a.csv
1057,30:44,30:45,DM,Tell us about that.,session04-part01.m4a.csv
1058,30:47,30:48,Jean Claude,As we're eating and having dinner.,session04-part01.m4a.csv
1059,30:49,30:50,DM,"Heisel eventually,",session04-part01.m4a.csv
1060,30:51,30:51,DM,"he,",session04-part01.m4a.csv
1061,30:51,30:53,DM,"as he's having fun and he's enjoying himself,",session04-part01.m4a.csv
1062,30:54,30:56,DM,actually chatting with you and seeing you as a friend.,session04-part01.m4a.csv
1063,30:57,30:58,DM,He hurts drinking food.,session04-part01.m4a.csv
1064,30:58,30:59,DM,I'm just having a couple one.,session04-part01.m4a.csv
1065,31:01,31:01,DM,"Oh,",session04-part01.m4a.csv
1066,31:01,31:01,DM,wow.,session04-part01.m4a.csv
1067,31:02,31:02,DM,"Peer pressure,",session04-part01.m4a.csv
1068,31:03,31:03,Delmar,peer pressure.,session04-part01.m4a.csv
1069,31:04,31:05,Delmar,It's a very bird-like reaction.,session04-part01.m4a.csv
1070,31:05,31:08,Delmar,Like I absentmindedly just hand him a flagon.,session04-part01.m4a.csv
1071,31:09,31:10,Delmar,I'm getting his character.,session04-part01.m4a.csv
1072,31:10,31:10,Delmar,"Yeah,",session04-part01.m4a.csv
1073,31:10,31:13,Delmar,I'm going to have to finish the drink I gave him.,session04-part01.m4a.csv
1074,31:13,31:13,Delmar,"Method acting,",session04-part01.m4a.csv
1075,31:14,31:14,Delmar,yeah.,session04-part01.m4a.csv
1076,31:14,31:15,DM,And he's about two or three in.,session04-part01.m4a.csv
1077,31:18,31:20,Delmar,Your master's a drunken monk.,session04-part01.m4a.csv
1078,31:21,31:22,Delmar,Drunken master.,session04-part01.m4a.csv
1079,31:22,31:25,Crissdalyn,"I had that bar tavern brawler as one of my feats,",session04-part01.m4a.csv
1080,31:25,31:25,Crissdalyn,so.,session04-part01.m4a.csv
1081,31:27,31:28,Delmar,She gets it from me.,session04-part01.m4a.csv
1082,31:30,31:30,Speaker 1,"No,",session04-part01.m4a.csv
1083,31:30,31:31,Speaker 1,I get it.,session04-part01.m4a.csv
1084,31:31,31:31,Speaker 1,Yes.,session04-part01.m4a.csv
1085,31:31,31:32,Speaker 1,"Yes,",session04-part01.m4a.csv
1086,31:32,31:32,Speaker 1,you do.,session04-part01.m4a.csv
1087,31:33,31:36,DM,I worry that you've not been practicing.,session04-part01.m4a.csv
1088,31:37,31:38,DM,I feel I've...,session04-part01.m4a.csv
1089,31:42,31:43,Speaker 1,Not practicing.,session04-part01.m4a.csv
1090,31:44,31:45,Speaker 1,"I thought you were about to,",session04-part01.m4a.csv
1091,31:45,31:45,Speaker 1,like...,session04-part01.m4a.csv
1092,31:45,31:47,Perrin,I don't know why.,session04-part01.m4a.csv
1093,31:48,31:48,Speaker 1,"He's kind of,",session04-part01.m4a.csv
1094,31:49,31:49,Speaker 1,"like,",session04-part01.m4a.csv
1095,31:49,31:50,DM,almost blurring it a little bit.,session04-part01.m4a.csv
1096,31:51,31:52,DM,"Yeah,",session04-part01.m4a.csv
1097,31:52,31:52,DM,sure.,session04-part01.m4a.csv
1098,31:52,31:54,DM,"He's been a bit stronger,",session04-part01.m4a.csv
1099,31:54,31:55,DM,but it's been two years.,session04-part01.m4a.csv
1100,31:56,31:57,DM,I was expecting.,session04-part01.m4a.csv
1101,31:58,32:02,Crissdalyn,Did I tell you about the story when I lifted a shark out of the water?,session04-part01.m4a.csv
1102,32:03,32:03,DM,"No,",session04-part01.m4a.csv
1103,32:03,32:04,DM,I would love to hear it.,session04-part01.m4a.csv
1104,32:05,32:06,DM,And he stands up now and starts.,session04-part01.m4a.csv
1105,32:09,32:15,DM,I'm sure there's some place here where he could practice and make sure that you're still.,session04-part01.m4a.csv
1106,32:16,32:20,DM,I would hate that my apprentice is falling behind in the studies.,session04-part01.m4a.csv
1107,32:20,32:20,Speaker 1,"Well,",session04-part01.m4a.csv
1108,32:20,32:23,Crissdalyn,I'm going to stand up and spend my staff like this.,session04-part01.m4a.csv
1109,32:24,32:25,Perrin,"Does Perrin know of,",session04-part01.m4a.csv
1110,32:25,32:25,Perrin,"like,",session04-part01.m4a.csv
1111,32:25,32:27,Perrin,a big courtyard or plaza somewhere?,session04-part01.m4a.csv
1112,32:27,32:27,Perrin,"There's got to be,",session04-part01.m4a.csv
1113,32:27,32:27,Perrin,"like,",session04-part01.m4a.csv
1114,32:27,32:29,Perrin,a dock that they can...,session04-part01.m4a.csv
1115,32:29,32:29,Perrin,The roof is perfect.,session04-part01.m4a.csv
1116,32:29,32:29,Perrin,"Well,",session04-part01.m4a.csv
1117,32:29,32:30,Perrin,okay.,session04-part01.m4a.csv
1118,32:30,32:30,Perrin,"Yeah,",session04-part01.m4a.csv
1119,32:30,32:31,Perrin,the roof is perfect.,session04-part01.m4a.csv
1120,32:32,32:32,Perrin,"Yeah,",session04-part01.m4a.csv
1121,32:32,32:32,Perrin,"take her upstairs,",session04-part01.m4a.csv
1122,32:33,32:33,Perrin,eh?,session04-part01.m4a.csv
1123,32:34,32:35,Perrin,"There's a great spot on the roof,",session04-part01.m4a.csv
1124,32:35,32:35,Perrin,right?,session04-part01.m4a.csv
1125,32:35,32:35,Perrin,Hold on.,session04-part01.m4a.csv
1126,32:39,32:40,Perrin,"I'm going to look at Perrin going,",session04-part01.m4a.csv
1127,32:41,32:41,Perrin,Ew!,session04-part01.m4a.csv
1128,32:43,32:44,DM,"I mean the roof,",session04-part01.m4a.csv
1129,32:44,32:45,DM,you perverts.,session04-part01.m4a.csv
1130,32:48,32:49,DM,Stares at you a little bit.,session04-part01.m4a.csv
1131,32:50,32:51,DM,All right.,session04-part01.m4a.csv
1132,32:52,32:52,DM,"So yeah,",session04-part01.m4a.csv
1133,32:52,32:53,DM,"you guys are able to,",session04-part01.m4a.csv
1134,32:53,32:54,DM,"yeah,",session04-part01.m4a.csv
1135,32:54,32:54,DM,upstairs.,session04-part01.m4a.csv
1136,32:55,32:56,DM,"It is nighttime now,",session04-part01.m4a.csv
1137,32:57,32:57,DM,twilight.,session04-part01.m4a.csv
1138,32:59,33:01,DM,I assume all of you are following up there.,session04-part01.m4a.csv
1139,33:02,33:02,DM,"Yeah,",session04-part01.m4a.csv
1140,33:02,33:02,DM,totally.,session04-part01.m4a.csv
1141,33:03,33:06,Delmar,"Since this is one of the Rattkins places,",session04-part01.m4a.csv
1142,33:06,33:10,Delmar,like I'm assuming they'll hold the table for us or something like that.,session04-part01.m4a.csv
1143,33:10,33:10,Delmar,"Well,",session04-part01.m4a.csv
1144,33:10,33:11,Delmar,"this is a,",session04-part01.m4a.csv
1145,33:11,33:13,Delmar,it's technically not like a Rattkin.,session04-part01.m4a.csv
1146,33:14,33:14,Delmar,It's a front.,session04-part01.m4a.csv
1147,33:15,33:15,Delmar,"Oh,",session04-part01.m4a.csv
1148,33:15,33:16,Speaker 1,all right.,session04-part01.m4a.csv
1149,33:16,33:16,Speaker 1,You could just shoot.,session04-part01.m4a.csv
1150,33:17,33:18,Perrin,"It's a front,",session04-part01.m4a.csv
1151,33:18,33:20,Perrin,"like downstairs in the back end,",session04-part01.m4a.csv
1152,33:20,33:20,Perrin,there's some.,session04-part01.m4a.csv
1153,33:20,33:21,Perrin,Gotcha.,session04-part01.m4a.csv
1154,33:21,33:21,Perrin,"Sorry,",session04-part01.m4a.csv
1155,33:21,33:21,Perrin,mom.,session04-part01.m4a.csv
1156,33:21,33:22,Perrin,"Yeah,",session04-part01.m4a.csv
1157,33:22,33:22,Perrin,shit.,session04-part01.m4a.csv
1158,33:22,33:24,Perrin,But the top side is just a regular tab.,session04-part01.m4a.csv
1159,33:25,33:26,DM,I'll pay the tab.,session04-part01.m4a.csv
1160,33:26,33:26,DM,Yeah.,session04-part01.m4a.csv
1161,33:26,33:27,DM,"Oh,",session04-part01.m4a.csv
1162,33:27,33:27,DM,yeah.,session04-part01.m4a.csv
1163,33:28,33:30,DM,And the whole tab is cheap.,session04-part01.m4a.csv
1164,33:30,33:30,DM,"Like,",session04-part01.m4a.csv
1165,33:30,33:30,DM,"it's,",session04-part01.m4a.csv
1166,33:30,33:31,DM,"like,",session04-part01.m4a.csv
1167,33:31,33:31,DM,less than a gold.,session04-part01.m4a.csv
1168,33:32,33:32,Perrin,"Yeah,",session04-part01.m4a.csv
1169,33:32,33:32,Perrin,"like,",session04-part01.m4a.csv
1170,33:32,33:33,Perrin,I am known there is a benefit.,session04-part01.m4a.csv
1171,33:33,33:33,DM,"Well,",session04-part01.m4a.csv
1172,33:34,33:34,DM,"then I just,",session04-part01.m4a.csv
1173,33:34,33:35,Delmar,"I give,",session04-part01.m4a.csv
1174,33:35,33:38,Delmar,"then I give her a gold because if it covers everything plus her tip,",session04-part01.m4a.csv
1175,33:39,33:39,Delmar,then yeah.,session04-part01.m4a.csv
1176,33:40,33:40,DM,"It would,",session04-part01.m4a.csv
1177,33:41,33:44,DM,"all the food you guys eat is nine silver,",session04-part01.m4a.csv
1178,33:44,33:46,DM,"and then beds would bring it to,",session04-part01.m4a.csv
1179,33:46,33:46,DM,"like,",session04-part01.m4a.csv
1180,33:46,33:47,DM,two gold.,session04-part01.m4a.csv
1181,33:48,33:49,DM,"Okay,",session04-part01.m4a.csv
1182,33:49,33:49,Speaker 1,two gold.,session04-part01.m4a.csv
1183,33:49,33:50,Delmar,"No,",session04-part01.m4a.csv
1184,33:50,33:50,Delmar,no.,session04-part01.m4a.csv
1185,33:50,33:52,Delmar,Delmar would insist and...,session04-part01.m4a.csv
1186,33:52,33:53,DM,You guys are at a dive bar.,session04-part01.m4a.csv
1187,33:54,33:54,Speaker 1,"Oh,",session04-part01.m4a.csv
1188,33:55,33:56,Delmar,this is bread and butter.,session04-part01.m4a.csv
1189,33:56,33:56,Delmar,Are you kidding me?,session04-part01.m4a.csv
1190,33:57,33:57,Delmar,"No,",session04-part01.m4a.csv
1191,33:57,33:58,Delmar,Delmar's very happy here.,session04-part01.m4a.csv
1192,33:58,33:59,DM,It's over a night here.,session04-part01.m4a.csv
1193,34:00,34:01,DM,"Okay,",session04-part01.m4a.csv
1194,34:01,34:02,Jean Claude,then I would set up...,session04-part01.m4a.csv
1195,34:03,34:03,Jean Claude,"No,",session04-part01.m4a.csv
1196,34:03,34:03,Jean Claude,"no,",session04-part01.m4a.csv
1197,34:04,34:04,Jean Claude,please.,session04-part01.m4a.csv
1198,34:04,34:05,Jean Claude,Are we all sharing one room?,session04-part01.m4a.csv
1199,34:06,34:08,Jean Claude,There are only two rooms.,session04-part01.m4a.csv
1200,34:08,34:09,Jean Claude,"Okay,",session04-part01.m4a.csv
1201,34:09,34:15,Jean Claude,I do suggest we should still two people in one room and sleep in shifts.,session04-part01.m4a.csv
1202,34:16,34:17,Jean Claude,I present this.,session04-part01.m4a.csv
1203,34:19,34:20,Jean Claude,I don't really need a bed.,session04-part01.m4a.csv
1204,34:21,34:23,Perrin,I can sleep in a corner somewhere in a cabinet.,session04-part01.m4a.csv
1205,34:24,34:25,Perrin,So are we doing one right now?,session04-part01.m4a.csv
1206,34:25,34:26,Speaker 1,You can hear it.,session04-part01.m4a.csv
1207,34:26,34:28,Speaker 1,It's kind of up downstairs.,session04-part01.m4a.csv
1208,34:29,34:31,DM,John Gladwell should sleep in.,session04-part01.m4a.csv
1209,34:31,34:32,DM,He's going to see his dude.,session04-part01.m4a.csv
1210,34:32,34:33,DM,"Oh,",session04-part01.m4a.csv
1211,34:33,34:33,DM,yeah.,session04-part01.m4a.csv
1212,34:36,34:38,DM,The night light is beginning to come out.,session04-part01.m4a.csv
1213,34:38,34:39,DM,It's getting a bit rowdy.,session04-part01.m4a.csv
1214,34:40,34:40,DM,"Michael's just like,",session04-part01.m4a.csv
1215,34:40,34:40,DM,"oh,",session04-part01.m4a.csv
1216,34:40,34:41,DM,this is good.,session04-part01.m4a.csv
1217,34:42,34:43,DM,They won't hear us.,session04-part01.m4a.csv
1218,34:43,34:44,DM,I still have those two things.,session04-part01.m4a.csv
1219,34:45,34:48,Jean Claude,"Just like a brief before you start doing the sparring thing,",session04-part01.m4a.csv
1220,34:48,34:51,Jean Claude,"as they're sparring and we're hanging out and drinking and watching and stuff,",session04-part01.m4a.csv
1221,34:51,34:52,Jean Claude,"I say to you,",session04-part01.m4a.csv
1222,34:52,34:52,Jean Claude,"I'm like,",session04-part01.m4a.csv
1223,34:52,34:53,Jean Claude,"I acquired something,",session04-part01.m4a.csv
1224,34:54,34:57,Jean Claude,"and it is they will not fit me,",session04-part01.m4a.csv
1225,34:58,35:01,Jean Claude,but I have some fancy new boots for one of you.,session04-part01.m4a.csv
1226,35:01,35:02,Jean Claude,"Should you either of you,",session04-part01.m4a.csv
1227,35:03,35:04,Jean Claude,Perrin and Selmar.,session04-part01.m4a.csv
1228,35:06,35:07,Jean Claude,I pull out the boots of flying.,session04-part01.m4a.csv
1229,35:08,35:08,Jean Claude,"I'm like,",session04-part01.m4a.csv
1230,35:08,35:12,Jean Claude,I acquired these and I would like to give them as a gift to one of you.,session04-part01.m4a.csv
1231,35:13,35:14,Jean Claude,"I have no use for them,",session04-part01.m4a.csv
1232,35:14,35:16,Jean Claude,but I did not want to pass up such a good deal.,session04-part01.m4a.csv
1233,35:18,35:19,Delmar,"Oh,",session04-part01.m4a.csv
1234,35:20,35:20,Speaker 1,wait.,session04-part01.m4a.csv
1235,35:21,35:21,Delmar,"Well,",session04-part01.m4a.csv
1236,35:21,35:24,Delmar,I believe the only fair way to do this is to throw some bones.,session04-part01.m4a.csv
1237,35:25,35:26,Perrin,"Throw your bones,",session04-part01.m4a.csv
1238,35:26,35:27,Perrin,good sir.,session04-part01.m4a.csv
1239,35:27,35:28,Perrin,Are you rolling two?,session04-part01.m4a.csv
1240,35:28,35:29,Perrin,TD 20.,session04-part01.m4a.csv
1241,35:32,35:33,Delmar,Evens or odds?,session04-part01.m4a.csv
1242,35:35,35:35,Perrin,Even.,session04-part01.m4a.csv
1243,35:36,35:36,Perrin,"Alright,",session04-part01.m4a.csv
1244,35:36,35:36,Perrin,I'll take odds.,session04-part01.m4a.csv
1245,35:37,35:38,Perrin,How does this work?,session04-part01.m4a.csv
1246,35:39,35:40,Perrin,Roll that again.,session04-part01.m4a.csv
1247,35:41,35:42,Delmar,How does that work?,session04-part01.m4a.csv
1248,35:42,35:43,Delmar,That's all evens.,session04-part01.m4a.csv
1249,35:45,35:45,Speaker 1,"So,",session04-part01.m4a.csv
1250,35:45,35:46,Speaker 1,I get it?,session04-part01.m4a.csv
1251,35:46,35:46,Perrin,Yeah.,session04-part01.m4a.csv
1252,35:47,35:47,Perrin,Cool.,session04-part01.m4a.csv
1253,35:48,36:17,Perrin,yeah I was gonna say like I don't really like I don't really like this if there's more odds if you don't want that they are very even if there's more evens that win I mean we could do high and low I just like to change it up sometimes basically I wanted to put it as like I will use this it's probably super useful sounds good but also like I'm not dying to have it like if you had a plan you are a small creature though it's really good to get out of and being a bard support class going to be better,session04-part01.m4a.csv
1254,36:17,36:19,Perrin,for movement and mobility.,session04-part01.m4a.csv
1255,36:19,36:20,Perrin,I can just engage.,session04-part01.m4a.csv
1256,36:20,36:22,Delmar,I don't necessarily need to fly.,session04-part01.m4a.csv
1257,36:22,36:22,Delmar,"Plus,",session04-part01.m4a.csv
1258,36:22,36:24,Delmar,I can swim.,session04-part01.m4a.csv
1259,36:24,36:26,Speaker 1,You'd be kind of adorable flying around.,session04-part01.m4a.csv
1260,36:28,36:29,DM,"A little,",session04-part01.m4a.csv
1261,36:29,36:29,DM,"like,",session04-part01.m4a.csv
1262,36:29,36:31,DM,hEyrie godmother.,session04-part01.m4a.csv
1263,36:33,36:34,DM,"I'm in the air going,",session04-part01.m4a.csv
1264,36:35,36:35,DM,"see,",session04-part01.m4a.csv
1265,36:35,36:37,Delmar,and just Tommy Gunning everyone from the sky.,session04-part01.m4a.csv
1266,36:39,36:39,Delmar,That's an island.,session04-part01.m4a.csv
1267,36:40,36:41,Delmar,That's how I wish.,session04-part01.m4a.csv
1268,36:41,36:41,Delmar,"I'm just,",session04-part01.m4a.csv
1269,36:41,36:41,Delmar,"meh,",session04-part01.m4a.csv
1270,36:41,36:42,Speaker 1,see.,session04-part01.m4a.csv
1271,36:44,36:45,Perrin,Say hello to my little friend.,session04-part01.m4a.csv
1272,36:46,36:50,Perrin,I think I heard tips.,session04-part01.m4a.csv
1273,36:50,36:51,DM,Got it.,session04-part01.m4a.csv
1274,36:51,36:53,DM,You can fly for four hours.,session04-part01.m4a.csv
1275,36:57,36:57,Speaker 1,Awesome.,session04-part01.m4a.csv
1276,36:58,36:59,DM,So she gives me the piece.,session04-part01.m4a.csv
1277,36:59,37:00,DM,The room's here you go.,session04-part01.m4a.csv
1278,37:01,37:02,DM,Story of up and away in advance.,session04-part01.m4a.csv
1279,37:04,37:06,Delmar,It's kind of loud on the weekends.,session04-part01.m4a.csv
1280,37:07,37:07,Delmar,"My dear,",session04-part01.m4a.csv
1281,37:08,37:12,Delmar,this is we walked into the place a bit loud.,session04-part01.m4a.csv
1282,37:13,37:14,Delmar,Bond levels increased.,session04-part01.m4a.csv
1283,37:15,37:16,Delmar,He is that kind of wonderful.,session04-part01.m4a.csv
1284,37:17,37:18,Delmar,Real mad.,session04-part01.m4a.csv
1285,37:18,37:18,Delmar,Yeah.,session04-part01.m4a.csv
1286,37:21,37:22,DM,And we make it rule 34 of that.,session04-part01.m4a.csv
1287,37:25,37:26,DM,Horrible.,session04-part01.m4a.csv
1288,37:26,37:26,DM,What did I say?,session04-part01.m4a.csv
1289,37:28,37:30,DM,Got the weirdest burner right now.,session04-part01.m4a.csv
1290,37:30,37:39,DM,So Master Kyzil walks out to the far side of the rooftop and throws off his robe and just kind of rolls his sleeves up.,session04-part01.m4a.csv
1291,37:40,37:43,DM,This has been probably too long since we've spied on a princess.,session04-part01.m4a.csv
1292,37:44,37:45,Speaker 1,"And,",session04-part01.m4a.csv
1293,37:45,37:46,Speaker 1,um...,session04-part01.m4a.csv
1294,37:47,37:51,DM,"If anyone else feels like testing their mettle,",session04-part01.m4a.csv
